content_id,name,rating,reviews,phone,address,city,state,country,postcode,latitude,longitude,comment_id,user_id,user_name,user_rating,comment
uPaeVicz5ijxxz0nbDLJtA,The Velvet Elk,5.0,38,,3605 S McClellan St,Seattle,WA,US,98144,47.5782955437899,-122.288131713867,mmPPvF-gNDaImnVSLUFFuQ,7u5sOo6-W-iwAgg-yrXE6Q,Andrew S.,5,This place is such a freak show of unique and chill staff cold drinks delicious little sides and it's somewhere between a West Sanderson movie and the...
uPaeVicz5ijxxz0nbDLJtA,The Velvet Elk,5.0,38,,3605 S McClellan St,Seattle,WA,US,98144,47.5782955437899,-122.288131713867,Zs3BNwycA3ZXZcAPXQLeuA,qQqDyFSrs_mvjbH-9pvQ2w,Julian G.,5,"Decor - Funky, unique, and inspired. 
Drinks - Funky, unique, and inspired. 
Staff - Funky, unique, and inspired. 

This is a place where you feel at home..."
uPaeVicz5ijxxz0nbDLJtA,The Velvet Elk,5.0,38,,3605 S McClellan St,Seattle,WA,US,98144,47.5782955437899,-122.288131713867,BYS32p4ObKv_qxeHjjYjCQ,wddyaWBEvTp_rG8Zpd8RxA,Daylee B.,2,"This place is very cute! I especially like the upstairs area. Great place to catch up with friends, grab a drink with a boo or just chill out. Love that's..."
6JXElmdjiL97bauvGz2swA,Seamonster Lounge,4.0,125,+12069921120,2202 N 45th St,Seattle,WA,US,98103,47.66151,-122.33235,V-4q0z03OqT2shFp9Av2Ig,W3UVbxdwDwAPUCxq63shsA,Jenna N.,5,I've always wanted to come to this place and there aren't any other jazz bars that I have heard of in Seattle. I was super excited learning this place...
6JXElmdjiL97bauvGz2swA,Seamonster Lounge,4.0,125,+12069921120,2202 N 45th St,Seattle,WA,US,98103,47.66151,-122.33235,5N0C1t8kG66K0MSeCeFCqQ,n8D1m8MusXIXWymRPfbSXw,CHARLEY H.,5,"Let's get this place back open. Seamonster is without a doubt one of the absolute gems of this city, I can't stress that enough. Great staff, amazing music,..."
6JXElmdjiL97bauvGz2swA,Seamonster Lounge,4.0,125,+12069921120,2202 N 45th St,Seattle,WA,US,98103,47.66151,-122.33235,9zDWLENNAzF4jhUsHbndBA,cG3ICkE6zwAQBFQjj_JYmQ,Suzette E.,4,"Cool lounge!  It's like karaoke but for musicians. If you want to play an instrument, come here. Bring your own instrument!  And you know what else? They..."
nXt_KhHV3Q00zhGe0Y8IpQ,Jupiter Bar,4.0,126,,2126 2nd Ave,Seattle,WA,US,98121,47.6132599,-122.34381,rb1ZL6AnVT29bkmiwT9dnA,yS2xqKkUnXwfPd3V3AcTaA,Corina M.,5,Traveled from LA just to try the tacos de papa and chicken posole! How is this not a thing in LA!? This is bomb diggity bomb!
nXt_KhHV3Q00zhGe0Y8IpQ,Jupiter Bar,4.0,126,,2126 2nd Ave,Seattle,WA,US,98121,47.6132599,-122.34381,jYFcQEJF7hbbpmnzQKQNng,2_HaMU64BTeF3D_CWjveQw,Angela R.,5,"This place was so much fun we had time to burn before our dinner reservations and this was a perfect spot!
The bar is in the front and all the arcade games..."
nXt_KhHV3Q00zhGe0Y8IpQ,Jupiter Bar,4.0,126,,2126 2nd Ave,Seattle,WA,US,98121,47.6132599,-122.34381,lz8Fs54Y-g9cA9SjNA1bFA,MZ70U0pR16IiZEfxVmkyyA,Nikki L.,5,We wanted to stop and get some herb before headed home. We wanted to wait inside somewhere and this bar was super close. We walked in and grabbed a little...
og1FbJYurFSyxY4RExgNtg,Canon,4.0,930,,928 12th Ave,Seattle,WA,US,98122,47.61127,-122.31657,ePJXnV71ToxoJLDn9o7vPQ,MsFuVG0NAD9vYBiPSn3nkA,jenny t.,5,"OMG...no words! 
Boasted to be top 5 whiskey bar in the world! 
The food, all that we ordered were just amazing! The Wagyu just melt in your mouth and the..."
og1FbJYurFSyxY4RExgNtg,Canon,4.0,930,,928 12th Ave,Seattle,WA,US,98122,47.61127,-122.31657,JOt_xG3lHKcPH97brwcopA,T7DX4PRJvNy7kLcsr_uCkg,Liliana U.,5,"This is a wonderful bar with tons to offer. No literally, they have over 100 pages of liquor to pick from. There is limited seating so reservations are..."
og1FbJYurFSyxY4RExgNtg,Canon,4.0,930,,928 12th Ave,Seattle,WA,US,98122,47.61127,-122.31657,RzABmGor2YbYZCkn1KR7vw,2vAElIKyPrKX2UTmIVTx2Q,Bhagya G.,4,Heard a lot about this place and we decided to walk-in since we couldn't get a reservation online. We were lucky to be seated within 5mins of us getting...
59pvPYSI-GbC6aQEUS90hg,Life On Mars,4.0,192,+12063239166,722 E Pike St,Seattle,WA,US,98122,47.614306006207826,-122.322344,cxCAjCmmoQRG-aAvUfd15w,-WAFsUeDcwt3qxGMm6EDeA,Wendi K.,5,"Brunch here was SOOOOOO good!!! There was a 2 hour wait for Sunday brunch at Plum Bistro nearby so we went here instead.

I got the Up on Mars Platter..."
59pvPYSI-GbC6aQEUS90hg,Life On Mars,4.0,192,+12063239166,722 E Pike St,Seattle,WA,US,98122,47.614306006207826,-122.322344,Za9_1wARZyO7PpVt3s5hGQ,n6XEIZHjvvj7jpPrS1vtSg,Alyssa C.,1,"A couple girlfriends and I went here for drinks after dinner on a Friday night. 

The host was very friendly and told us 20min wait IF the people before us..."
59pvPYSI-GbC6aQEUS90hg,Life On Mars,4.0,192,+12063239166,722 E Pike St,Seattle,WA,US,98122,47.614306006207826,-122.322344,jTRNaLEzoqM1qIbwv9AqPw,mphvb6MRmPgnIT8pmU-x0w,Andy N.,3,"Is life on Mars really that much better than here on Earth? Depending on our rate of meat consumption, it might just be lol. But I'm not here to tell you..."
-4rDre4YBs-hgq8E4X-kRg,Living Room Bar,5.0,1,+12062646000,1112 4th Ave,Seattle,WA,US,98101,47.60716,-122.33341,pj5yqQZ4vnjJdeaK6yODtg,6wi-YOt19_AeUbkgKaEa9g,Drew Y.,5,Cool spot in the W Hotel in downtown Seattle! They have a live dj and you can hear it from the lobby. This place is classy and cool and in a great location....
QDV9K9eQZgiGZxlrSEvzzQ,Rickhouse Whiskey Bar,5.0,4,+12069009590,808 Howell St,Seattle,WA,US,98101,47.61452,-122.3339418,z3_dbLgdYJJcyg1JJSsncw,jGWxh3A0lFmBbhkQHdAppQ,Tyler A.,5,"Noah, head bartender, is an absolute class-act. Out of all the whiskey bars I've been to in the greater Seattle area, he has created the most relaxing..."
QDV9K9eQZgiGZxlrSEvzzQ,Rickhouse Whiskey Bar,5.0,4,+12069009590,808 Howell St,Seattle,WA,US,98101,47.61452,-122.3339418,vwwlHX3drvPrJ6JcdgbYjg,zdcu5OsR2IrijgVceWVIVA,Rachel K.,5,"My man Noah took care of us! What a great selection of whiskey. Good food, fair prices. No complaints here. Come thru it's lit."
QDV9K9eQZgiGZxlrSEvzzQ,Rickhouse Whiskey Bar,5.0,4,+12069009590,808 Howell St,Seattle,WA,US,98101,47.61452,-122.3339418,cpLUjLwOHABbELaDqIz-5w,ZbM1K3KHkVug3ZdVb2UmSQ,Gregory J.,4,"Very classy vibe, i love the old tunes and the vintage decor. Great hideaway bar with amazing bar bites. Happy hour doesn't apply to drinks, which was..."
OCuUt35aQD2x1QfoWwsKqQ,The Octopus Bar,4.0,246,+12063974557,2121 N 45th St,Seattle,WA,US,98103,47.66118,-122.33279,_66yPv0M5iesf6_PTowaQQ,mTonUKj-lH1mTi1XjXWfWQ,Lizzie B.,5,I've never been here (I'm underage) but I work nearby and your sign about the bad yelp review made me laugh this morning so I came here to cancel it...
OCuUt35aQD2x1QfoWwsKqQ,The Octopus Bar,4.0,246,+12063974557,2121 N 45th St,Seattle,WA,US,98103,47.66118,-122.33279,HWwo9FPtVN5-VVdTFzfa9Q,9QkIzdrfiqjEjLnGDQntcg,Generous Y.,1,I enjoyed my stay until the very end where it went downhill. Drinks are fairly strong and some nice tunes get blasted. Fun spot to hang around and drink...
OCuUt35aQD2x1QfoWwsKqQ,The Octopus Bar,4.0,246,+12063974557,2121 N 45th St,Seattle,WA,US,98103,47.66118,-122.33279,WdETdKjrtLDh8l24Mm8LrA,nth2pi8IvNgx43Tntgq3ug,Joelle G.,4,"So I decided to try this bar out since the drink menu looked fun & it was down the street from the nail salon I visited.

I come in and it's a theme of..."
NAQrqdqPyVl6AY637lnnrA,Deep Dive,4.0,126,+12069009390,620 Lenora St,Seattle,WA,US,98121,47.61556,-122.33928,9nyYUjIxPrmQtV5IgCcywQ,uSdQs-C4GRoml-ixO3-5ZQ,Yvette 'Divie' E.,5,"I finally made it here, and I'm ecstatic I did. Walked in on a Thurs eve around 6 pm and was able to get a table with no wait. 

Food/drinks: Excellent. A..."
NAQrqdqPyVl6AY637lnnrA,Deep Dive,4.0,126,+12069009390,620 Lenora St,Seattle,WA,US,98121,47.61556,-122.33928,2UdZ59R-cLoXvFnSF0e7BA,YxATtnOt120KeQheIyz9zg,Linda L.,5,Beautiful speakeasy with an elegant vibe. Drinks are pricey but the quality is very high. It's an ideal place to bring a date you want to...
NAQrqdqPyVl6AY637lnnrA,Deep Dive,4.0,126,+12069009390,620 Lenora St,Seattle,WA,US,98121,47.61556,-122.33928,2EX5k0bjEM0K8FHfY0Kc3A,4hnwRtm2cJyRmBjKAAzG9w,Rebecca W.,4,This place is so gorgeous but I didn't rate it 5 stars because it's incredibly expensive. I've been to lots of fancy bars in New York/LA/etc. but honestly...
Z3jFy84_erPol29yQm8SPg,Montana,4.0,192,+12064224647,1506 E Olive Way,Seattle,WA,US,98122,47.6179347,-122.32635,PprACcuRENBpD0bge_IrSQ,n-yleeZaeuqAnVasfojOtQ,Luigi C.,5,"I walked in here with some friends randomly, and I must say I was very pleasantly surprised! 
A great place to have conversations as it's not too loud, the..."
Z3jFy84_erPol29yQm8SPg,Montana,4.0,192,+12064224647,1506 E Olive Way,Seattle,WA,US,98122,47.6179347,-122.32635,LeHQfTbZmR-_HvwcnXfDIg,S9e0iL4vE1iAiEy2-LSGeg,Jesse L.,1,"So there was a full Fremont brewing co. beer keg of in the men's bathroom....... So I thought it might be fun to make a conversation with the bartender,..."
Z3jFy84_erPol29yQm8SPg,Montana,4.0,192,+12064224647,1506 E Olive Way,Seattle,WA,US,98122,47.6179347,-122.32635,GDaTo4IZqCAJavRoxry2Rg,DL299Qcmj4-ry4I-rQ5Kgg,Sophia Y.,5,A Capitol Hill staple. I love you Montana for being the never changing grimey bar with kickass drinks on tap. Never ever change. So glad to see that Montana...
sLxobzy_UAfZ3q3A9MdtDA,Art Marble 21,3.5,390,+12062230300,731 Westlake Ave N,Seattle,WA,US,98109,47.6265993,-122.3395,2W3PDZKRRvbSyOYRfH529g,gGCz0PRS8oW28VmQcDc_Zg,Lauren S.,5,"came in with some friends for a reunion. Brett served us and was amazing. Drinks were great, food was great, company great. Will come back! Only wish is..."
sLxobzy_UAfZ3q3A9MdtDA,Art Marble 21,3.5,390,+12062230300,731 Westlake Ave N,Seattle,WA,US,98109,47.6265993,-122.3395,iCogENAIcweahXH-Oo0lxA,3xsuR8vp6zF_xND8Ro4-0g,Ebony H.,5,"Service here is very friendly. If you're looking for a laid back, clean, fun place for pool, drinks and some bar food, you really can't go wrong here...."
sLxobzy_UAfZ3q3A9MdtDA,Art Marble 21,3.5,390,+12062230300,731 Westlake Ave N,Seattle,WA,US,98109,47.6265993,-122.3395,jUmGLm59vBnokq5DLdHhmQ,lI-HBoRKaUDphaKwa_ZrYA,Lars H.,3,"Nice place, friendly staff. Had a really nice dinner there with friends. Steak Sandwich was 5 stars by it self. 

Fun fact: Ordered a pitcher of Stella, got..."
_aLHbaIPEO0mb3KzDkRLZw,Dead Line,4.5,261,+12065564956,114 1st Ave S,Seattle,WA,US,98104,47.60114,-122.33379,WqDUT-rigpw7FuIq6noOdw,pH2uIRL3os6GRzxEcfFMHg,Jack F.,5,The service here is unmatched! Got a full tour of the restaurant and their wonderful event spaces. The aesthetics of the restaurant are exceptional and a...
_aLHbaIPEO0mb3KzDkRLZw,Dead Line,4.5,261,+12065564956,114 1st Ave S,Seattle,WA,US,98104,47.60114,-122.33379,u6mO-NC2C6HIc7fFZMzhzw,hhydWXUwoXy0BtiIUlVfvA,Shelbi G.,5,"Another amazing night here at Dead Line. My boyfriend and I came her to celebrate Valentine's Day a bit early. Dev, Alan and another bartender took very..."
_aLHbaIPEO0mb3KzDkRLZw,Dead Line,4.5,261,+12065564956,114 1st Ave S,Seattle,WA,US,98104,47.60114,-122.33379,YcumCkWpzeM-F7Mr2noG0Q,ZzWLzcZIg2rBjfqMrnOAUA,Erin H.,5,Really cute place to go for cocktails with surprisingly ample seating! (More on the second level and in the back room that you might not be able to see in...
yriBtQgYArTMzpd5LoZkXQ,Hazlewood,4.5,299,+12067830478,2311 NW Market St,Seattle,WA,US,98107,47.66853850565341,-122.38667795058463,lS3ugKTCqDXMxZAp2uXKqg,b1CX4SYrsIdsAYhwbAhcZQ,Jon S.,5,"Great cocktail spot. Small, cozy, easy to miss (all make for a great place to take a date)"
yriBtQgYArTMzpd5LoZkXQ,Hazlewood,4.5,299,+12067830478,2311 NW Market St,Seattle,WA,US,98107,47.66853850565341,-122.38667795058463,XcKfbvuTm6ZrpHVO1fqf4w,DL299Qcmj4-ry4I-rQ5Kgg,Sophia Y.,4,"Lovely cocktail place in Ballard. I really like coming here during non-peak hours and enjoying a quiet cocktail in then upstairs seating section. 

I do..."
yriBtQgYArTMzpd5LoZkXQ,Hazlewood,4.5,299,+12067830478,2311 NW Market St,Seattle,WA,US,98107,47.66853850565341,-122.38667795058463,vM3DZbkbakPNpcyF7gRsVw,JprUORJo51ZYsiSwG8zVNw,Hannah E.,5,"Been wanting to check this joint out and wandered in with a friend today. I'm so happy to work around the block! Lovely drinks, gorgeous decor with cozy..."
M7JdI3VA0fA325CFKHixcQ,Little Tin Goods & Apothecary Cabinet,4.5,211,+18086356516,5335 Ballard Ave NW,Seattle,WA,US,98107,47.66714,-122.3844,aEaM-d3wYwIHlGlfsDGtQA,d6QmQZAGXZbfy6Ewn9llxw,Alex G.,5,The cutest bar ever!!! I came here the other night with a few friends and then excitedly reported back to my other friends that we found the cutest and best...
M7JdI3VA0fA325CFKHixcQ,Little Tin Goods & Apothecary Cabinet,4.5,211,+18086356516,5335 Ballard Ave NW,Seattle,WA,US,98107,47.66714,-122.3844,e1uqTwA0ee_ageeRy9SUgg,qPM0kbOZ2B1MR1nixW1SxA,Trisha M.,5,We absolutely love the atmosphere of Ballard bars!! Little Tin had the perfect mood lighting and a very unique drink menu!! This is a great spot for a date...
M7JdI3VA0fA325CFKHixcQ,Little Tin Goods & Apothecary Cabinet,4.5,211,+18086356516,5335 Ballard Ave NW,Seattle,WA,US,98107,47.66714,-122.3844,2Xs2E-EDdzvoXJeA0DZaHQ,MA2vaB89wPXbmusWJwuNmA,Cindy N.,5,"Little Tin Goods & Apothecary Cabinet, tucked into busy Ballard Avenue, offers an exquisite selection of cocktails and small bites. There is a lovely..."
-ofDNmj8r_F875FiZr9G8w,Witness,4.0,864,+12063290248,410 Broadway E,Seattle,WA,US,98102,47.6225508133524,-122.320680460381,xFyH4bWyljrYY1a6iMvVUA,ngGHu2JZ3PrjYHJUUPmSQg,Carlos B.,5,"Fair warning: they are checking vaccination cards with photo ID at the door. Kinda Jonesing for Southern fare for brunch before the Sounders Match.

Can I..."
-ofDNmj8r_F875FiZr9G8w,Witness,4.0,864,+12063290248,410 Broadway E,Seattle,WA,US,98102,47.6225508133524,-122.320680460381,wjO17RalRn8UUq3joq1sFA,Gup5jlsPwhS79chcdwxQLA,Chelsea L.,4,"Environment was intimate with dim lighting, great for getting to catch up with friends, dates, and casual dinner and drinks. Wait staff was friendly,..."
-ofDNmj8r_F875FiZr9G8w,Witness,4.0,864,+12063290248,410 Broadway E,Seattle,WA,US,98102,47.6225508133524,-122.320680460381,WoiYuD5r3J9lNXfRV5CpcQ,FosZvYjDiufe_Itn9Mc5iQ,James P.,4,Witness is a wonderful place to eat and enjoy some tasty cocktails. I highly recommend the chicken and waffles. Both the chicken was perfectly cooked and...
EXbGW-FQzH8Jh7T9zrVCSQ,The Mountaineering Club,3.5,187,+12066342000,4507 Brooklyn Ave NE,Seattle,WA,US,98105,47.6615749747441,-122.314511872436,-vniZ6afqCOG1hSzM_8DLA,V_JBfN8Y6d6DkNsJVXVUtQ,Debbie P.,4,"I have to admit, I didn't have high hopes for The Mountaineering Club after seeing their most recent reviews.  However, we had a great time.  I was scoping..."
EXbGW-FQzH8Jh7T9zrVCSQ,The Mountaineering Club,3.5,187,+12066342000,4507 Brooklyn Ave NE,Seattle,WA,US,98105,47.6615749747441,-122.314511872436,NrkplNUZJdvTDC6QMt56Mw,4hnwRtm2cJyRmBjKAAzG9w,Rebecca W.,3,"This rooftop bar definitely has one of my favorite views of the city. It's a 360 view, which is honestly great and something I don't see super often with..."
EXbGW-FQzH8Jh7T9zrVCSQ,The Mountaineering Club,3.5,187,+12066342000,4507 Brooklyn Ave NE,Seattle,WA,US,98105,47.6615749747441,-122.314511872436,f4bZZz6VK1lXHLdJjFkWWg,agdICD1DLL1OjELkBwE2kw,Zermin A.,5,"I love rooftop bars and this one is special! In Seattle yet away from Seattle to capture the beauty of the bridge and the mountain!

Definitely need..."
5AdNBfuayVcXf4pNfgTLLQ,Rob Roy,4.0,395,,2332 2nd Ave,Seattle,WA,US,98121,47.61478,-122.34655,LxQ-4CK6bqwqmKEXhxh9mg,BCRc5ybxJbise2JNPKo8yg,Prag R.,5,"Came here twice this week already for the Christmas drinks they have,they are fabulous! Of the 3 I tasted, I loved the a hot mulled wine cocktail,..."
5AdNBfuayVcXf4pNfgTLLQ,Rob Roy,4.0,395,,2332 2nd Ave,Seattle,WA,US,98121,47.61478,-122.34655,aidhscYIW8LxI246v-tp_g,16c91F4TZSA_WjO4XmsBMg,Jane M.,4,Stopped by Rob Roy during their Christmas Sippin Santa week and boy they had a hugge wait time even at 11:45 PM at night. We wanted to go here so waited for...
5AdNBfuayVcXf4pNfgTLLQ,Rob Roy,4.0,395,,2332 2nd Ave,Seattle,WA,US,98121,47.61478,-122.34655,4g3sUnvxjfxDb4LqLVEfNw,ZzWLzcZIg2rBjfqMrnOAUA,Erin H.,4,"Came here for the first time during the Christmas themed menu, and my party of 3 had to wait outside in line for probably an hour before we got seated...."
1PM8m5zT8_oSSCB0KX9eZQ,Seattle Beer Co,4.5,169,+12062499858,1427 Western Ave,Seattle,WA,US,98101,47.6081777809983,-122.341204419169,EQnomIEwloCpSRXwTVNGSw,S4FDiHnzMJMEHHLR8OGoLQ,Sergio G.,5,Super fun vibe the place is super cool as well! The service was stellar and the beer selection was huge! 10/10
1PM8m5zT8_oSSCB0KX9eZQ,Seattle Beer Co,4.5,169,+12062499858,1427 Western Ave,Seattle,WA,US,98101,47.6081777809983,-122.341204419169,LZ3LG4QOAY1jd_8675AGjA,Ib84gnCgN2hxRZPfPGkuyQ,Jonathon M.,4,Solid selection of beer but honestly I didn't like any of it. Not enough solid ipas for my taste. Opener also called in sick so we couldn't grab a beer...
1PM8m5zT8_oSSCB0KX9eZQ,Seattle Beer Co,4.5,169,+12062499858,1427 Western Ave,Seattle,WA,US,98101,47.6081777809983,-122.341204419169,Ge8ECokaIG8hfSnAp8OmCg,7LrLmHgTpAn989kv0hh5Yw,Danielle K.,3,"So we did have to walk up a flight of stairs in order to order our flights at the bar, then back down the flight of stairs so we could sit outside! Maybe..."
UaszJCXczQ-djWsQ0ylVAA,Damn the Weather,4.0,484,+12069461283,116 1st Ave S,Seattle,WA,US,98104,47.6011167,-122.3340814,YPqbb-tTQw2Ch2Gme2_zdg,nfL3ilIVq58nvT1iqS_ZpQ,Wendy K.,4,Hadn't been here in years probably since they first opened.  a friend and I came here for a quick cocktail before a show and dinner at. Cafe Nordo we were a...
UaszJCXczQ-djWsQ0ylVAA,Damn the Weather,4.0,484,+12069461283,116 1st Ave S,Seattle,WA,US,98104,47.6011167,-122.3340814,veyRhSiiMNKFfduwoMfO_Q,oDGLH8GjB1jEYJ3FbdMxnQ,Tiara M.,3,This place was very cute but seemed over hyped to me. I was surprised there was only 1 other person there (and still unfortunately service was awfully slow)...
UaszJCXczQ-djWsQ0ylVAA,Damn the Weather,4.0,484,+12069461283,116 1st Ave S,Seattle,WA,US,98104,47.6011167,-122.3340814,p2udVo6d6QpEw67Jp6re1A,8E15LNebDHgkdI1Xa2yoXw,Theresa B.,4,"I noticed this place in Yelp, and I didn't hesitate to go and try this place. I like this place for a comfortable hour. Seating is hard during happy hour,..."
NL5R9ta9czJ-GyjKpLwPdg,Queen Anne Beerhall,4.0,445,+12066594043,203 W Thomas St,Seattle,WA,US,98119,47.62078,-122.35969,us5tlJOzdSOj4qNnB59MQA,loIgOJbwgu0b8nW8DcVG8w,Tara H.,4,Came here on a Saturday night and it was extremely busy. We were still able to be seated fairly fast. Inside there were many games playing to watch...
NL5R9ta9czJ-GyjKpLwPdg,Queen Anne Beerhall,4.0,445,+12066594043,203 W Thomas St,Seattle,WA,US,98119,47.62078,-122.35969,QXjnhfotIk4ekW5N1ynkiA,b8-5Tfj2W4l2CSZUD17WWQ,Nava O.,2,"I was so looking forward to coming here to unwind and hang out with my friend on a Saturday night. We really didn't get to try anything, aside from water..."
NL5R9ta9czJ-GyjKpLwPdg,Queen Anne Beerhall,4.0,445,+12066594043,203 W Thomas St,Seattle,WA,US,98119,47.62078,-122.35969,UrcfCxUKKedk26ZshNWgGA,SOZMRCATLDiJD1K7dzoGsA,Carina S.,5,"Visiting from out of state.
This place was a blast! The environment was welcoming & fun.
The location offered options other than beer which is great for..."
2MomWH9LSVR6HWOYC4gnHQ,The Traveling Goat,5.0,24,,621 1/2 Queen Anne Ave N,Seattle,WA,US,98109,47.62525,-122.35688,j07eHHQr2slfWOP9I1cH1g,d5jAAFDdgiW69gX-dfaWHA,Jani T.,5,My bf and I are not going out very often since we have little baby at home.  However we choose this Friday night to our for date. and Yes this impress us...
2MomWH9LSVR6HWOYC4gnHQ,The Traveling Goat,5.0,24,,621 1/2 Queen Anne Ave N,Seattle,WA,US,98109,47.62525,-122.35688,Qg75wSZKn5yiWVjOs6JgQA,cKTA-iJbfrioKWFiDreghw,Tammy E.,5,I was sad to see Atlas go but the Traveling Goat is a perfect new restaurant in its place! We stopped in after a show at the Seattle Rep and were lucky...
2MomWH9LSVR6HWOYC4gnHQ,The Traveling Goat,5.0,24,,621 1/2 Queen Anne Ave N,Seattle,WA,US,98109,47.62525,-122.35688,qDcyqFZe1I636e7moXmmTA,fdufhhLnzy5Hz-MPGrKVFA,Wayne O.,5,"This is a great addition to the neighborhood.  Love the food, and the bar.  Friendly, where pleasant spot, and owners are really nice.  He's a great..."
xwtIdxxnvx7tEW_hGDMWoA,Bar House,4.0,26,+12065479749,503 N 36th St,Seattle,WA,US,98103,47.651504909239,-122.352006666663,NolYzAAoeqrkPMny3U84Tg,UQFE3BT1rsIYrcDvu_XVow,Mike V.,5,"Welcome to a bar you're not cool enough to walk into.

You can't fake this level of cool.

It's hard, it's loud AF, it's fun, it's a great deal, if you're..."
xwtIdxxnvx7tEW_hGDMWoA,Bar House,4.0,26,+12065479749,503 N 36th St,Seattle,WA,US,98103,47.651504909239,-122.352006666663,8rer_-ePT66bvA_bHnmBhg,EzHVkq_aplBXpLre5lqJ8g,Liz S.,3,"Okay so I do appreciate the uniqueness of this bar, it is very Seattle ha.

Although the intense heavy metal-ish music was not my cup of tea. Having a..."
xwtIdxxnvx7tEW_hGDMWoA,Bar House,4.0,26,+12065479749,503 N 36th St,Seattle,WA,US,98103,47.651504909239,-122.352006666663,RI7tQ6t2ElKfJ9mvZZJ7TQ,swGDG7xKMFYjHRNcxoezWA,David F.,1,While they have a cool interior aesthetic I found the staff to be rather rude and snobby acting frustrated when I was indecisive about ordering a drink. It...
lxeERc31ze0b6mdERsqjbw,Fremont Brewing,4.5,856,+12064202407,1050 N 34th St,Seattle,WA,US,98103,47.6490599,-122.3444326,F9MQD487z35opwpP1hFdTA,p3heVCnq3M0H2LMxIuuc5g,Andreas H.,5,"I LOVE FEMONT BREWING.

That is all.





OK just kidding, that's not all, but it does capture my feelings. The outdoor space here is fantastic, and even..."
lxeERc31ze0b6mdERsqjbw,Fremont Brewing,4.5,856,+12064202407,1050 N 34th St,Seattle,WA,US,98103,47.6490599,-122.3444326,iBRQE8MLmxyg5EX1gBELoQ,p9TNT6pNKRuvBSzNf27JkQ,Jessica P.,4,I was meeting up with some girlfriends and we wanted somewhere with a good outdoor seating situation. They recommended Fremont Brewing and it did not...
lxeERc31ze0b6mdERsqjbw,Fremont Brewing,4.5,856,+12064202407,1050 N 34th St,Seattle,WA,US,98103,47.6490599,-122.3444326,QxvEK98RJOe9VJ3diZdp7w,2_HaMU64BTeF3D_CWjveQw,Angela R.,4,"I really love the building inside they have outside and inside seating but there's a area that is bleacher seats which was pretty cool .
They have a good..."
MnS-QAnCasoqlpHPWn6JIg,Flatstick Pub - South Lake Union,4.0,132,+12062584989,609 Westlake Ave N,Seattle,WA,US,98109,47.625185,-122.33861681166582,6roaJnwHbx-95swf9OGRlQ,8wzb5SvkkZFfp2Jjucu25w,Liona L.,5,"I love the concept of a casual bar with board games and mini games! I originally checked this place out because I wanted to grab a couple of cheap beers,..."
MnS-QAnCasoqlpHPWn6JIg,Flatstick Pub - South Lake Union,4.0,132,+12062584989,609 Westlake Ave N,Seattle,WA,US,98109,47.625185,-122.33861681166582,EfquHq49pPrAx4n4eiK0Og,9QkIzdrfiqjEjLnGDQntcg,Generous Y.,3,"Nice setting to grab some drinks and chill, but games may be a hit or miss. Mostly due to long lines and wait times. Seems like a nice spot for food too,..."
MnS-QAnCasoqlpHPWn6JIg,Flatstick Pub - South Lake Union,4.0,132,+12062584989,609 Westlake Ave N,Seattle,WA,US,98109,47.625185,-122.33861681166582,78XyN4MKQKkesRhfqROVTA,O3JioZdR9y_qcr91MY0OoA,Zach A.,3,"This place is alright, though IMO kinda overhyped. I've been here a couple times now. I'm not really one for board games or anything, so that probably..."
fSeP4q-RpPJ0081o13bNIg,Screwdriver Bar,4.5,51,,2320 1st Ave,Seattle,WA,US,98121,47.6137998900772,-122.347126108929,nh2vBVgOFzJ6GJwPLMxmmA,xa0THB2FtAdsaPB-sDl7_Q,Lesley L.,5,We visited Seattle and this bar was recommended to us as a great place for local beers and good vibes. We sat at the bar and Isaac was so personable from...
fSeP4q-RpPJ0081o13bNIg,Screwdriver Bar,4.5,51,,2320 1st Ave,Seattle,WA,US,98121,47.6137998900772,-122.347126108929,zUeaPz9zXFu9F70TG987PQ,OEEecY20Wtb7KEKUlx6bNA,Phil G.,5,"I have passed this place hundreds of times, noting the crowds outside on the sidewalk.  The bar didn't seem special and the crowd appeared very young.  Last..."
fSeP4q-RpPJ0081o13bNIg,Screwdriver Bar,4.5,51,,2320 1st Ave,Seattle,WA,US,98121,47.6137998900772,-122.347126108929,B0yZSOSctxNcGoT45u-Xfw,xkdAUsb7Zz_X79wXd7zTmA,Sara Y.,4,Went here during Covid for happy hour. They have a small outdoor seating area with several Happy hour drinks. I was most excited about the homemade pickles...
p94tBRrbW3AnH1OFaf8Vqg,The Doctor's Office,5.0,20,+12067417428,1631 E Olive Way,Seattle,WA,US,98102,47.619373,-122.324421,LKO7B020DFonpZRSVSb3zw,n6XEIZHjvvj7jpPrS1vtSg,Alyssa C.,5,"This place was so good!!!!! Love that we can get a drink personalized to ourselves! The bartender waited to see if we enjoyed our drink or not, asked us to..."
p94tBRrbW3AnH1OFaf8Vqg,The Doctor's Office,5.0,20,+12067417428,1631 E Olive Way,Seattle,WA,US,98102,47.619373,-122.324421,tOt-c6JrpJ1cfSb_KlV0sA,jo8kxbeSZEKV8Z4w0hhprA,Dan N.,5,"This place is giving you the customized, intimate, private bar experience. What grabbed my attention is the story and brand identity behind the bar...."
